a,b
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.24977699452270608,0.09991081379480546
0.5000000200000099,0.200000039999996
0.5000000200000099,0.200000039999996
0.5000000200000099,0.200000039999996
0.5000000200000099,0.200000039999996
0.5000000200000099,0.200000039999996
0.5000000200000099,0.200000039999996
0.5000000200000099,0.200000039999996
0.5000000200000099,0.200000039999996
0.5000000200000099,0.200000039999996
0.5000000200000099,0.200000039999996
0.5000000200000099,0.200000039999996
0.5000000200000099,0.200000039999996
0.5000000200000099,0.200000039999996
0.5000000200000099,0.200000039999996
0.5000000200000099,0.200000039999996
0.5000000200000099,0.200000039999996
0.5000000200000099,0.200000039999996
0.5000000200000099,0.200000039999996
0.5000000200000099,0.200000039999996
0.5000000200000099,0.200000039999996
0.5000000200000099,0.200000039999996
0.5000000200000099,0.200000039999996
0.5000000200000099,0.200000039999996
0.5000000200000099,0.200000039999996
0.5000000200000099,0.200000039999996
0.5000000200000099,0.200000039999996
0.5000000200000099,0.200000039999996
0.5000000200000099,0.200000039999996
0.5000000200000099,0.200000039999996
0.5000000200000099,0.200000039999996
0.5000000200000099,0.200000039999996
0.5000000200000099,0.200000039999996
0.5000000200000099,0.200000039999996
0.5000000200000099,0.200000039999996
0.5000000200000099,0.200000039999996
0.5000000200000099,0.200000039999996
0.5000000200000099,0.200000039999996
0.5000000200000099,0.200000039999996
0.5000000200000099,0.200000039999996
0.5000000200000099,0.200000039999996
0.5000000200000099,0.200000039999996
0.5000000200000099,0.200000039999996
0.5000000200000099,0.200000039999996
0.5000000200000099,0.200000039999996
0.5000000200000099,0.200000039999996
0.5000000200000099,0.200000039999996
0.5000000200000099,0.200000039999996
0.5000000200000099,0.200000039999996
0.5000000200000099,0.200000039999996
0.5000000200000099,0.200000039999996
0.5000000200000099,0.200000039999996
0.5000000200000099,0.200000039999996
0.5000000200000099,0.200000039999996
0.5000000200000099,0.200000039999996
0.5000000200000099,0.200000039999996
0.5000000200000099,0.200000039999996
0.5000000200000099,0.200000039999996
0.5000000200000099,0.200000039999996
0.5000000200000099,0.200000039999996
0.5000000200000099,0.200000039999996
0.5000000200000099,0.200000039999996
0.5000000200000099,0.200000039999996
0.5000000200000099,0.200000039999996
0.5000000200000099,0.200000039999996
0.5000000200000099,0.200000039999996
0.5000000200000099,0.200000039999996
0.5000000200000099,0.200000039999996
0.5000000200000099,0.200000039999996
0.5000000200000099,0.200000039999996
0.5000000200000099,0.200000039999996
0.5000000200000099,0.200000039999996
0.5000000200000099,0.200000039999996
0.5000000200000099,0.200000039999996
0.5000000200000099,0.200000039999996
0.5000000200000099,0.200000039999996
0.5000000200000099,0.200000039999996
0.5000000200000099,0.200000039999996
0.5000000200000099,0.200000039999996
0.5000000200000099,0.200000039999996
0.2502230254773038,0.10008922620519052
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
